site,model,condition,arm,split,auprc,auroc
B,lightgbm,1_none,ordering_only,5,0.1544822655412186,0.5862358862436807
B,lightgbm,1_none,ordering_only,6,0.09733968195781526,0.5326203149010087
B,lightgbm,1_none,ordering_only,7,0.08298944791866478,0.5204106629846559
B,lightgbm,1_none,ordering_only,8,0.0976695920618388,0.5423439496057443
B,lightgbm,1_none,ordering_only,9,0.0953784392062415,0.5444757754421943
B,lightgbm,1_none,ordering_only,10,0.11262329953943861,0.5344798788499655
B,lightgbm,1_none,ordering_only,11,0.0948165188123365,0.5167917511079438
B,lightgbm,1_none,ordering_only,12,0.10061435955317653,0.5599904238024185
B,lightgbm,1_none,ordering_only,13,0.07930562308396678,0.5274877758689045
B,lightgbm,1_none,ordering_only,14,0.09123116730016406,0.536651694660232
B,lightgbm,1_none,ordering_only,15,0.08824500484557982,0.5278878916776162
B,lightgbm,1_none,ordering_only,16,0.09610592807009549,0.5473520700175935
B,lightgbm,1_none,ordering_only,17,0.1000427315481573,0.5567445382268446
B,lightgbm,1_none,ordering_only,18,0.08681242796272545,0.5074666314259284
B,lightgbm,1_none,ordering_only,19,0.09038480558197699,0.49976594630139426
B,lightgbm,1_none,ordering_only,20,0.12216008432772958,0.5706745651738191
B,lightgbm,1_none,ordering_only,21,0.10120831147809946,0.5307718860655191
B,lightgbm,1_none,ordering_only,22,0.09134634419952964,0.532013451217068
B,lightgbm,1_none,ordering_only,23,0.10711138021539668,0.5224935024888773
B,lightgbm,1_none,ordering_only,24,0.09496716817931627,0.5300257459068466
B,lightgbm,1_none,values_only,0,0.0936315976192305,0.47129367748257356
B,lightgbm,1_none,values_only,1,0.07233166012783018,0.4832694920161236
B,lightgbm,1_none,values_only,2,0.08664818512414552,0.5195087187938445
B,lightgbm,1_none,values_only,3,0.09595205665561211,0.5085128408440157
B,lightgbm,1_none,values_only,4,0.08492279656315657,0.5158153427772143
B,lightgbm,1_none,values_only,5,0.08867594236072099,0.5285392958154244
B,lightgbm,1_none,values_only,6,0.07449968953626696,0.47446718482061334
B,lightgbm,1_none,values_only,7,0.09745250685987544,0.5195810970313788
B,lightgbm,1_none,values_only,8,0.1212874527307234,0.45207259592088456
B,lightgbm,1_none,values_only,9,0.09154305657806794,0.49859010510125606
B,lightgbm,1_none,values_only,10,0.07681542374627512,0.500027837783667
B,lightgbm,1_none,values_only,11,0.06568343259979176,0.4424704362737456
B,lightgbm,1_none,values_only,12,0.0855571712057662,0.5027949134801684
B,lightgbm,1_none,values_only,13,0.08663544252360031,0.5069985903704682
B,lightgbm,1_none,values_only,14,0.08886562208127893,0.49638888579294044
B,lightgbm,1_none,values_only,15,0.10453721629501968,0.4633766118076743
B,lightgbm,1_none,values_only,16,0.09240889936773104,0.5298755094314411
B,lightgbm,1_none,values_only,17,0.08001606722354951,0.45969088925016155
B,lightgbm,1_none,values_only,18,0.07348876651500581,0.4530141843971631
B,lightgbm,1_none,values_only,19,0.0749053339015735,0.5150630273174103
B,lightgbm,1_none,values_only,20,0.0792255566386887,0.49425984900786135
B,lightgbm,1_none,values_only,21,0.08278497892376328,0.48941607464980064
B,lightgbm,1_none,values_only,22,0.09436151748075451,0.4934302830545843
B,lightgbm,1_none,values_only,23,0.11383452516634021,0.5105281705651734
B,lightgbm,1_none,values_only,24,0.06159914686481861,0.4222217268704791
B,lightgbm,1_none,lab_panel,0,0.1751607945235321,0.7020243636282653
B,lightgbm,1_none,lab_panel,1,0.14099867202906943,0.6702892902478677
B,lightgbm,1_none,lab_panel,2,0.15930816134657855,0.68963098233971
B,lightgbm,1_none,lab_panel,3,0.17881692396722698,0.7045174221399938
B,lightgbm,1_none,lab_panel,4,0.15274801144430947,0.62774316507473
B,lightgbm,1_none,lab_panel,5,0.2101274107075371,0.7404961806560809
B,lightgbm,1_none,lab_panel,6,0.1617225507082545,0.6569716945415673
B,lightgbm,1_none,lab_panel,7,0.19250492791988855,0.7186379529207402
B,lightgbm,1_none,lab_panel,8,0.18175707598907875,0.6994956169331747
B,lightgbm,1_none,lab_panel,9,0.1469252697672334,0.6604883920510906
B,lightgbm,1_none,lab_panel,10,0.17220427064382987,0.7151415272921631
B,lightgbm,1_none,lab_panel,11,0.13909089173630879,0.6580072600939803
B,lightgbm,1_none,lab_panel,12,0.1695888411492782,0.6594325546177316
B,lightgbm,1_none,lab_panel,13,0.1659635083668625,0.6908285978591252
B,lightgbm,1_none,lab_panel,14,0.1655775197722654,0.6864126255252277
B,lightgbm,1_none,lab_panel,15,0.1972809968749278,0.7211433534507716
B,lightgbm,1_none,lab_panel,16,0.16845528360217857,0.6866579070440728
B,lightgbm,1_none,lab_panel,17,0.15533653653803903,0.6719818274948222
B,lightgbm,1_none,lab_panel,18,0.11471383099494467,0.646326153032906
B,lightgbm,1_none,lab_panel,19,0.17825727558334042,0.6844621780368467
B,lightgbm,1_none,lab_panel,20,0.15552738309589156,0.6840856958332405
B,lightgbm,1_none,lab_panel,21,0.2178433180082816,0.7274124223325835
B,lightgbm,1_none,lab_panel,22,0.15741831908425372,0.6924927065006793
B,lightgbm,1_none,lab_panel,23,0.18291783148762683,0.6831086736267125
B,lightgbm,1_none,lab_panel,24,0.178029026867402,0.6967332790923175
B,lightgbm,5_SMOTENC,lab_panel,0,0.154131119966997,0.6613032536801551
B,lightgbm,5_SMOTENC,lab_panel,1,0.12303774376888688,0.6567823976126317
B,lightgbm,5_SMOTENC,lab_panel,2,0.15551589054605544,0.6673050798387635
B,lightgbm,5_SMOTENC,lab_panel,3,0.18590709557902538,0.7216642438659091
B,lightgbm,5_SMOTENC,lab_panel,4,0.11948010156329023,0.5838748147074886
B,lightgbm,5_SMOTENC,lab_panel,5,0.14809943167152728,0.6985724784535554
B,lightgbm,5_SMOTENC,lab_panel,6,0.14832550069082082,0.6385430817540031
B,lightgbm,5_SMOTENC,lab_panel,7,0.1852352000899316,0.6751664699463288
B,lightgbm,5_SMOTENC,lab_panel,8,0.16126151867194385,0.6767212898110216
B,lightgbm,5_SMOTENC,lab_panel,9,0.13428876596218048,0.6384650535537154
B,lightgbm,5_SMOTENC,lab_panel,10,0.13418930399254736,0.6916018974233348
B,lightgbm,5_SMOTENC,lab_panel,11,0.12991603959488998,0.6477072801371846
B,lightgbm,5_SMOTENC,lab_panel,12,0.1306042009788102,0.6619045498073626
B,lightgbm,5_SMOTENC,lab_panel,13,0.17187829078419134,0.658836615127087
B,lightgbm,5_SMOTENC,lab_panel,14,0.1789822729743313,0.668769434816045
B,lightgbm,5_SMOTENC,lab_panel,15,0.1580537346536784,0.6981048036879496
B,lightgbm,5_SMOTENC,lab_panel,16,0.19256432934847179,0.6564260739816938
B,lightgbm,5_SMOTENC,lab_panel,17,0.14368313357739976,0.6683072400507761
B,lightgbm,5_SMOTENC,lab_panel,18,0.1301912735946099,0.6412933350953702
B,lightgbm,5_SMOTENC,lab_panel,19,0.18146886147762603,0.67867770805702
B,lightgbm,5_SMOTENC,lab_panel,20,0.13270405471117416,0.651415272921631
B,lightgbm,5_SMOTENC,lab_panel,21,0.18221287861933375,0.7109881299690443
B,lightgbm,5_SMOTENC,lab_panel,22,0.13929763839655668,0.6924258958198785
B,lightgbm,5_SMOTENC,lab_panel,23,0.13034003472813785,0.6121866878111095
B,lightgbm,5_SMOTENC,lab_panel,24,0.2171693990873781,0.693545690625592
